"state","s_fips","county","c_fips","prop_dem","prop_rep","prop_lib","prop_green","prop_other","ttl_votes"
"NORTH CAROLINA",37,"CARTERET",31,0.283241597376742,0.70331420541047,0.00873638599367607,0.00149900456727954,0.00320880665183277,42695
"NORTH CAROLINA",37,"CASWELL",33,0.403286034353996,0.588249937764501,0.00531076259231599,0.00157663264459381,0.00157663264459381,12051
"NORTH CAROLINA",37,"CATAWBA",35,0.307929277794426,0.67830985915493,0.0078154030566377,0.00232544201378484,0.00362001798022176,83425
"NORTH CAROLINA",37,"CHATHAM",37,0.55118418074446,0.435934895779749,0.00753101915677277,0.00185188995658347,0.00349801436243544,48599
"NORTH CAROLINA",37,"CHEROKEE",39,0.21816964013883,0.768921634293369,0.00578457041953358,0.00298362053218048,0.00414053461608719,16423
"NORTH CAROLINA",37,"CHOWAN",41,0.417137718396711,0.574383350462487,0.00603802672147996,0.000899280575539568,0.00154162384378212,7784
"NORTH CAROLINA",37,"CLAY",43,0.246481938198172,0.741621935296678,0.00667343681996228,0.00203104598868417,0.0031916436965037,6893
"NORTH CAROLINA",37,"CLEVELAND",45,0.330455289623451,0.658727683792001,0.00641225539876822,0.00157870117720433,0.00282607000857566,51308
"NORTH CAROLINA",37,"COLUMBUS",47,0.357180670044619,0.636466762459351,0.00332753535506315,0.000869696740527868,0.00215533540043863,26446
"NORTH CAROLINA",37,"CRAVEN",49,0.398530104588712,0.584792235937058,0.0117968529162348,0.00173372279280128,0.00314708376519363,53065
"NORTH CAROLINA",37,"ALLEGHANY",5,0.244568795260039,0.74506254114549,0.00576036866359447,0.00246872942725477,0.0021395655036208,6076
"NORTH CAROLINA",37,"CUMBERLAND",51,0.5740332993544,0.407964661909616,0.0111790689772341,0.00287461773700306,0.00394835202174652,147150
"NORTH CAROLINA",37,"CURRITUCK",53,0.259800582151483,0.721929770235957,0.0129435808509321,0.00179599925682789,0.00353006750479965,16147
"NORTH CAROLINA",37,"DARE",55,0.410036315615715,0.5751898316276,0.00920270716408055,0.00193958402112909,0.00363156157147573,24232
"NORTH CAROLINA",37,"DAVIDSON",57,0.255733556273584,0.730483313374156,0.00794224642429446,0.00211266014415799,0.00372822378380821,88514
"NORTH CAROLINA",37,"DAVIE",59,0.265220655051164,0.720161194737466,0.00841531350005926,0.00209395124649362,0.00410888546481767,25311
"NORTH CAROLINA",37,"DUPLIN",61,0.385956416464891,0.607219898745322,0.0036979969183359,0.00145278450363196,0.00167290336781862,22715
"NORTH CAROLINA",37,"DURHAM",63,0.804206454194782,0.180413975566104,0.00835954956256878,0.00288471158442367,0.00413530909212179,179914
"NORTH CAROLINA",37,"EDGECOMBE",65,0.63151077442399,0.361345527338384,0.0038073556541194,0.00129528594418495,0.00204105663932174,25477
"NORTH CAROLINA",37,"FORSYTH",67,0.561598847319521,0.422636259750584,0.00886868385750484,0.00247925671982909,0.00441695235256124,201270
"NORTH CAROLINA",37,"FRANKLIN",69,0.425129179941635,0.559583411421381,0.00891542395116597,0.00200797836737972,0.0043640063184386,37351
"NORTH CAROLINA",37,"ANSON",7,0.517152045738789,0.475343934250491,0.00366267643380382,0.00125067000178667,0.00259067357512953,11194
"NORTH CAROLINA",37,"GASTON",71,0.354629517394241,0.632331295780013,0.00787892431037767,0.00194808568113734,0.0032121768342309,115498
"NORTH CAROLINA",37,"GATES",73,0.426394238820968,0.563892145369285,0.0068665215206833,0.000669904538603249,0.00217718975046056,5971
"NORTH CAROLINA",37,"GRAHAM",75,0.193997856377278,0.795284030010718,0.00557341907824223,0.00107181136120043,0.00407288317256163,4665
"NORTH CAROLINA",37,"GRANVILLE",77,0.460946895373125,0.52683714159124,0.00772200772200772,0.00174061649471486,0.00275333881891259,31598
"NORTH CAROLINA",37,"GREENE",79,0.437792756769108,0.556837655660916,0.00297041014509311,0.000913972352336342,0.00148520507254656,8753
"NORTH CAROLINA",37,"GUILFORD",81,0.608416582889843,0.377150369438215,0.00784572878805987,0.00247463847078591,0.0041126804130959,284486
"NORTH CAROLINA",37,"HALIFAX",83,0.603478395900462,0.391319538801972,0.00240692573469467,0.00120346286734733,0.00159167669552389,25759
"NORTH CAROLINA",37,"HARNETT",85,0.378999193728235,0.603451529343146,0.0121455406309505,0.00214433980066217,0.0032593964970065,58293
"NORTH CAROLINA",37,"HAYWOOD",87,0.359695692627661,0.624870012588255,0.00914016747851787,0.00243555360954518,0.00385857369602102,36542
"NORTH CAROLINA",37,"HENDERSON",89,0.397990376036624,0.585511401032602,0.00979947638618713,0.00255956472773544,0.00413918181685217,68371
"NORTH CAROLINA",37,"ASHE",9,0.263310990261793,0.724105223219932,0.0079676236246364,0.0014544074870368,0.00316175540660175,15814
"NORTH CAROLINA",37,"HERTFORD",91,0.667387624600339,0.327158171901448,0.00263306375775813,0.000846341922136543,0.0019747978183186,10634
"NORTH CAROLINA",37,"HOKE",93,0.545496557142197,0.436850131706641,0.0121077683811636,0.00231064282083276,0.00323489994916586,21639
"NORTH CAROLINA",37,"HYDE",95,0.419743178170144,0.569020866773676,0.00682182985553772,0.00240770465489567,0.00200642054574639,2492
"NORTH CAROLINA",37,"IREDELL",97,0.331031249084213,0.654579910326167,0.00885993103515644,0.00173877367613875,0.00379013587832492,102371
"NORTH CAROLINA",37,"JACKSON",99,0.447591935784954,0.529960798954639,0.0119936531640844,0.00476012693671831,0.00569348515960426,21428
"NORTH DAKOTA",38,"ADAMS",1,0.203309692671395,0.773049645390071,0.0236406619385343,0,0,1269
"NORTH DAKOTA",38,"WARD",101,0.258195850739928,0.707144374424697,0.0299157402818098,0,0.00474403455356511,28246
"NORTH DAKOTA",38,"WELLS",103,0.186183656276327,0.797388374052233,0.0134793597304128,0,0.0029486099410278,2374
