"c_fips","s_fips","state","county","ttl_pop","male_pop","med_age","male_med_age","female_med_age","white_pop","black_pop","native_pop","asian_pop","pacific_pop","other_race_pop","mult_race_pop","white_nonhisp_pop","hisp_ttl_pop","white_hisp_pop","black_hisp_pop","med_income","hurricane_2016","hurricane_2017","hurricane_2018","hurricane_2019","hurricane_2015","any_weather_2016","any_weather_2017","any_weather_2018","any_weather_2019","any_weather_2015","prop_dem","prop_rep","prop_lib","prop_green","prop_other","ttl_votes","happening","happening_oppose","weather_flag","hurricane_flag","poli_lean"
35,28,"MISSISSIPPI","FORREST COUNTY",75224,0.474875039880889,32.5,31.7,33.1,0.593547272147187,0.371570243539296,0.00216686163990216,0.00849462937360417,0.000398808890779538,0.00263213867914495,0.0211900457300861,0.569073699883016,0.0292858662129108,0.024473572264171,7.97617781559077e-05,39840,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.434542237947811,0.546218487394958,0.0103936311366652,0.00170594553610918,0.00713969798445694,0.420796554291184,68.454,11.543,TRUE,FALSE,"red"
35,29,"MISSOURI","CARTER COUNTY",6147,0.493248739222385,41.7,41.7,41.8,0.970229380185456,0.00065072393037254,0.0162680982593135,0,0,0,0.0128517976248577,0.961932650073206,0.0257035952497153,0.00829673011224988,0,39530,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.144287193648602,0.846047635484985,0.0062133241284087,0.0020711080428029,0.00138073869520193,0.471286806572312,61.412,18.307,FALSE,FALSE,"red"
35,30,"MONTANA","GLACIER COUNTY",13732,0.492790562190504,31.9,31,33,0.319035828721235,0.00284008156131663,0.649868919312555,0.000436935624817943,0.000946693853772211,0.00917564812117681,0.0176958928051267,0.299446548208564,0.0328429944654821,0.0195892805126711,0,36045,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.642691828378138,0.335410361402884,0.0218978102189781,0,0,0.409044567433731,75.507,9.2,FALSE,FALSE,"blue"
35,31,"NEBRASKA","CLAY COUNTY",6203,0.509269708205707,42.5,42.4,42.5,0.966467838142834,0.00209576011607287,0.0032242463324198,0.000806061583104949,0,0.0101563759471224,0.0172497178784459,0.892310172497179,0.0885055618249234,0.0741576656456553,0,57173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.177627880831928,0.800449690837549,0.0219224283305228,0,0,0.573593422537482,60.224,19.905,TRUE,FALSE,"red"
35,34,"NEW JERSEY","SOMERSET COUNTY",329838,0.48870960895955,41.7,40.4,43.1,0.662828418799532,0.0974629969863994,0.00268616714872149,0.176768595492333,0.000100049115020101,0.0370697130106295,0.0230840594473651,0.562933925139008,0.146514349468527,0.0998944936605243,0.00521164935513798,113611,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.598157743235463,0.38736891944969,0.00882927380433554,0.00333586213204634,0.00230820137846432,0.5634857111673,79.37,9.343,FALSE,FALSE,"blue"
35,35,"NEW MEXICO","OTERO COUNTY",66137,0.517320108260127,35.8,33.7,39,0.790918850265358,0.0354264632505254,0.0680859428156705,0.0129730710494882,0.00208657786110649,0.056080560049594,0.0344285347082571,0.488591862346342,0.382766076477615,0.302326987919017,0.00317522717994466,41988,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.359976241992279,0.616053625217428,0.0164184803360061,0.00458190148911798,0.00296975096516906,0.356396570754646,66.486,14.752,FALSE,FALSE,"red"
35,36,"NEW YORK","FULTON COUNTY",53646,0.499571263467919,43.9,42.1,45.3,0.943965999328934,0.0208589643216642,0.00389591022629833,0.00777317973381054,0.000130485031502815,0.00827647914103568,0.0150989822167543,0.92694702307721,0.0309808746225254,0.0170189762517243,0.00104388025202252,50482,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.329469923562645,0.638833499501495,0.0103024260551678,0.0030325689597873,0.018361581920904,0.448719382619394,63.165,15.564,FALSE,FALSE,"red"
35,37,"NORTH CAROLINA","CATAWBA COUNTY",157613,0.489166502763097,41.4,40.4,42.3,0.790804058040898,0.0818206620012309,0.00298198752640962,0.0434926053053999,0,0.0584088875917596,0.0224917995343024,0.755369163711115,0.0968003908307056,0.0354348943297824,0.00126258620799046,52056,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.307929277794426,0.67830985915493,0.0078154030566377,0.00232544201378484,0.00362001798022176,0.529302785937708,64.309,15.586,FALSE,FALSE,"red"
35,38,"NORTH DAKOTA","GRAND FORKS COUNTY",70224,0.518255866940077,29.7,29,30.8,0.860660173160173,0.0376082251082251,0.0265009113693324,0.0279391660970608,0.00575301891091365,0.0169457735247209,0.0245927318295739,0.837135452267031,0.0428770790612896,0.0235247208931419,0.000726247436773753,54051,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.415886341620923,0.548498546980949,0.0282208588957055,0,0.0073942525024217,0.441017316017316,64.641,15.886,FALSE,FALSE,"red"
35,39,"OHIO","CUYAHOGA COUNTY",1247451,0.47665679854359,40.4,38.4,42.3,0.624087839923171,0.295778351213795,0.00262936179457149,0.0303651205538334,0.000389594461024922,0.0156599337368762,0.0310897983167275,0.589162219598205,0.0593402065491951,0.0349256203249667,0.00336606407786759,50366,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.665168539325843,0.323971102977608,0.0073409305224799,0,0.0035194271740694,0.501558778661446,76.046,8.206,FALSE,FALSE,"blue"
35,40,"OKLAHOMA","CRAIG COUNTY",14390,0.510910354412787,42.1,40.6,44,0.65496872828353,0.0313412091730368,0.218137595552467,0.00826963168867269,0.00125086865879083,0.00722724113968033,0.0788047255038221,0.633356497567755,0.0370396108408617,0.0216122307157748,0.000694927032661571,43329,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.201757294429708,0.776856763925729,0.0145888594164456,0,0.00679708222811671,0.419179986101459,62.117,18.568,TRUE,FALSE,"red"
35,41,"OREGON","KLAMATH COUNTY",66921,0.499155720924672,42.2,41.4,43.3,0.870279882249219,0.00721746536961492,0.0434243361575589,0.0101911208738662,0.000672434661765365,0.0228777214925061,0.0453370391954693,0.77854485139194,0.130601754307318,0.0917350308572795,0.000552890721895967,46491,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.282851385939117,0.689103087730763,0.0173446604585307,0.00397538528562871,0.0067254805859609,0.54879634195544,63.561,17.751,FALSE,FALSE,"red"
35,42,"PENNSYLVANIA","CLINTON COUNTY",38915,0.494950533213414,38.6,37.3,40.2,0.962276757034563,0.0178851342669922,0.00262109726326609,0.00830014133367596,0.000282667351920853,0.0021328536554028,0.00650134909417962,0.951689579853527,0.0151612488757549,0.0105871771810356,0.000411152511884877,50923,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.312170212765957,0.675290780141844,0.0125390070921986,0,0,0.452910188873185,65.04,16.273,FALSE,FALSE,"red"
35,45,"SOUTH CAROLINA","DORCHESTER COUNTY",158299,0.486907687351152,37,35.8,38.2,0.674539952873992,0.250917567388297,0.0042703996866689,0.0181049785532442,0.0012507975413616,0.0185092767484318,0.0324070272080051,0.642057119754389,0.0537969285971484,0.0324828331196028,0.0027100613396168,63080,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.437692486865602,0.542366520872693,0.0157742177592588,0.00309273014311965,0.00107404435932607,0.488177436370413,70.202,12.391,TRUE,TRUE,"red"
35,46,"SOUTH DAKOTA","DAVISON COUNTY",19871,0.495244325902068,38.6,36.4,40.6,0.926022847365508,0.0137386140606915,0.0197775652961602,0.00729706607619143,0,0.0130340697498868,0.0201298374515626,0.905893009913945,0.031201248049922,0.0201298374515626,0,50570,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.313224509108115,0.663946061036196,0.0228294298556896,0,0,0.425444114538775,63.396,17.703,FALSE,FALSE,"red"
35,47,"TENNESSEE","CUMBERLAND COUNTY",59216,0.489276546879222,51,49.7,51.9,0.964823696298298,0.0103519319102945,0.00648473385571467,0.0035294514995947,0,0.00273574709537963,0.0120744393407187,0.944271818427452,0.0298905701161848,0.0205518778708457,0.00366455012158876,45958,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.208432727160073,0.779701973419251,0,0,0.011865299420676,0.545106052418265,58.376,19.873,FALSE,FALSE,"red"
35,48,"TEXAS","BOSQUE COUNTY",18296,0.492621337997376,46.6,45.4,48.2,0.946545693047661,0.0164516834280717,0.00573895933537385,0.00546567555749891,0,0.0074879755137735,0.0183100131176213,0.778257542632269,0.183428071709663,0.168288150415391,0.000327940533449934,52148,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.171049747972825,0.818430856892395,0.00909489371027833,0.00142450142450142,0,0.49879755137735,59.551,19.921,FALSE,FALSE,"red"
35,49,"UTAH","SALT LAKE COUNTY",1133646,0.501967104369442,32.8,32.3,33.3,0.790755667995124,0.019055331205685,0.00805101416138724,0.0406855402832983,0.0143730935406644,0.0930581504279114,0.03402120238593,0.710517216132726,0.183532601888067,0.080238451862398,0.00101795445844646,74865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.530398971058269,0.421115991957276,0.022355332512473,0.00403050965913561,0.0220991948128457,0.4821443378268,75.342,11.147,FALSE,FALSE,"blue"
35,5,"ARKANSAS","CRITTENDEN COUNTY",48672,0.47581771860618,35.2,33.3,36.3,0.43491124260355,0.479783037475345,0.00269148586456279,0.00692389875082183,0.000431459566074951,0.00400641025641026,0.0712524654832347,0.419851249178172,0.0255999342537804,0.015059993425378,0.00156147271531887,40161,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.520193071424207,0.448035681554347,0.00684303782000367,0.00177185800696523,0.0231563511944767,0.336271367521368,71.487,8.995,FALSE,FALSE,"blue"
35,51,"VIRGINIA","CARROLL COUNTY",29801,0.503473037817523,47.6,46.2,49.2,0.973524378376565,0.00714741116069931,0.00255024999161102,0.000570450656018254,0,0.00164424012617026,0.0145632696889366,0.945035401496594,0.0353343847521895,0.0284889768799705,0.00167779604711251,44835,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.181516254710353,0.808520150731302,0.00753656511464521,0,0.0024270294436993,0.525385054192812,61.204,18.204,FALSE,FALSE,"red"
35,53,"WASHINGTON","KITSAP COUNTY",265882,0.511441165629866,39.1,36.9,41.5,0.808685807990011,0.0268126462114773,0.00976372977486253,0.0484274979126079,0.00817655952640645,0.0221188346710195,0.0760149239136158,0.766877787890869,0.0776735544339218,0.0418080200991417,0.00115840861735657,75411,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.568953564586064,0.387989059191288,0.0303330140163356,0.00455656952707472,0.00816779267923767,0.596776013419487,74.237,9.475,FALSE,FALSE,"blue"
35,54,"WEST VIRGINIA","JACKSON COUNTY",28907,0.496246583872418,43.7,41.7,45.4,0.97619953644446,0.00377071297609576,0.00757601964921991,0.00335558861175494,0,0.000691873940568028,0.00840626837790155,0.969384578129865,0.00681495831459508,0.00681495831459508,0,47837,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.237414865265028,0.747186852235712,0.0126591649392952,0.00273911755996447,0,0.467291659459646,60.964,18.583,FALSE,FALSE,"red"
35,55,"WISCONSIN","EAU CLAIRE COUNTY",103514,0.495391927661959,34.5,33.8,35.3,0.919093069536488,0.0124234403075912,0.00502347508549568,0.0407867534826207,0.00368066155302664,0.00171957416388121,0.0172730258708967,0.899887937863477,0.0248468806151825,0.0192051316730104,0.00056031068261298,59476,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.542599742599743,0.434851994851995,0.0158730158730159,0.00036036036036036,0.00631488631488631,0.562967328090886,69.916,12.202,FALSE,FALSE,"blue"
35,56,"WYOMING","SUBLETTE COUNTY",9880,0.554453441295547,39.4,39.4,39.5,0.962044534412955,0,0.00334008097165992,0.000708502024291498,0,0,0.0339068825910931,0.892712550607287,0.0729757085020243,0.069331983805668,0,77403,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.1764,0.7914,0.0142,0,0.018,0.506072874493927,59.747,21.521,FALSE,FALSE,"red"
35,6,"CALIFORNIA","LASSEN COUNTY",30818,0.659744305276137,36.6,34.4,45.5,0.821727561814524,0.0871568563826335,0.0280355636316438,0.0138879875397495,0.00801479654747226,0.0165487701992342,0.0246284638847427,0.654292945681095,0.189629437341813,0.167434616133429,0.00240119410733987,56352,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.23350296154167,0.748310669892383,0.0117627429715525,0.00258613497956119,0.00383749061483274,0.38896099682004,63.789,16.823,FALSE,FALSE,"red"
35,8,"COLORADO","DOUGLAS COUNTY",336041,0.499132546326192,38.7,37.9,39.4,0.888775476801938,0.0145041825253466,0.00377930074008826,0.0478483280314009,0.000809425040396856,0.0146499980657122,0.0296332887951173,0.822268711258448,0.0869268928493844,0.0665067655434902,0.00117842763234248,119730,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.451859847585328,0.523607003303037,0.0160402409274411,0.00186524470542519,0.00662766347876773,0.68921649441586,69.659,14.366,FALSE,FALSE,"red"
351,48,"TEXAS","NEWTON COUNTY",13914,0.512433520195487,44.3,42.7,45.6,0.755857409803076,0.202889176369125,0.00330602271093862,0.00553399453787552,0,0.00280293229840448,0.0296104642805807,0.734727612476642,0.036222509702458,0.0211297973264338,0,40101,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.192484410895963,0.801115851657368,0.00557925828683951,0.00082047915982934,0,0.437976139140434,59.899,17.303,FALSE,FALSE,"red"
353,48,"TEXAS","NOLAN COUNTY",14904,0.512815351583467,37.5,35.4,41.1,0.878287707997853,0.0595813204508857,0.00489801395598497,0.00288513150831991,0,0.043142780461621,0.0112050456253355,0.5552871712292,0.376811594202899,0.323000536768653,0.00395866881374128,45537,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.216912450998693,0.771140563748367,0.009893597162591,0.00186671644577189,0.000186671644577189,0.35943370907139,65.917,15.758,FALSE,FALSE,"red"
355,48,"TEXAS","NUECES COUNTY",361540,0.493765558444432,35.5,34.4,36.6,0.900757869115451,0.03745643635559,0.00480444764064834,0.0207473585218786,0.000589146429164131,0.0190905570614593,0.016554184875809,0.294747469159706,0.637412181224761,0.606010399955745,0.00121978204348067,55919,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.478511176387427,0.507508521700884,0.0110271594853992,0.00289030960870863,6.28328175806224e-05,0.352165735464955,74.258,10.814,FALSE,FALSE,"red"
357,48,"TEXAS","OCHILTREE COUNTY",10131,0.506070476754516,32.3,31.5,32.8,0.87691244694502,0.00809396900602112,0.00908103839699931,0.00256638041654328,0,0.0729444279932879,0.0304017372421281,0.431053203040174,0.541802388707926,0.445859243904846,0.00720560655414076,50464,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0956907477820025,0.891001267427123,0.011723700887199,0.000950570342205323,0.000633713561470215,0.311519099792715,61.472,18.759,FALSE,FALSE,"red"
359,48,"TEXAS","OLDHAM COUNTY",2094,0.528175740210124,35.9,36.5,35.6,0.9207258834766,0.0315186246418338,0.000477554918815664,0.0186246418338109,0,0.000477554918815664,0.0281757402101242,0.771251193887297,0.152340019102197,0.149474689589303,0.000955109837631328,64545,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.0802775024777007,0.908820614469772,0.00991080277502478,0.000991080277502478,0,0.481852913085005,60.196,20.23,FALSE,FALSE,"red"
36,51,"VIRGINIA","CHARLES CITY COUNTY",7014,0.489021956087824,50.8,50,52.1,0.437125748502994,0.454376960364984,0.0661534074707727,0.00955232392358141,0,0.00270886797832906,0.0300826917593385,0.423438836612489,0.0186769318505845,0.0136869118905047,0.0029940119760479,57198,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.590857914884035,0.39653231254222,0.0121594235532538,0,0.00045034902049088,0.633162246934702,71.949,7.902,FALSE,FALSE,"blue"
361,48,"TEXAS","ORANGE COUNTY",84069,0.496247130333417,37.9,36.4,39.4,0.874234259953134,0.0871545991982776,0.00336628245845674,0.012156680821706,0,0.00667308996181708,0.0164150876066089,0.80656365604444,0.0767940620204832,0.067670603908694,0.000297374775482045,59399,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.176612768794799,0.810857365116408,0.010446185475357,0.00141690281713619,0.000666777796299383,0.428148306748028,58.801,19.769,TRUE,FALSE,"red"
363,48,"TEXAS","PALO PINTO COUNTY",28540,0.492536790469516,40.6,38.7,42.4,0.915662228451296,0.025052557813595,0.00693763139453399,0.0079187105816398,0.00101611772950245,0.0278206026629292,0.0155921513665032,0.750490539593553,0.198808689558514,0.165171688857744,0,50154,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.1743934662503,0.815037232764833,0.00808711666266314,0.00216190247417728,0.000320281848026263,0.437596355991591,62.281,18.653,FALSE,FALSE,"red"
365,48,"TEXAS","PANOLA COUNTY",23327,0.49273374201569,39.2,38.8,39.7,0.810177048055901,0.172846915591375,0.00154327603206585,0.00244352038410426,0,0.00677326702962233,0.00621597290693188,0.731812920649891,0.0871950958117203,0.0783641274060102,0,52982,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.179634966378482,0.814426687625535,0.00497773120251506,0.000960614793467819,0,0.490890384532945,50.707,19.696,FALSE,FALSE,"red"
367,48,"TEXAS","PARKER COUNTY",133811,0.496969606385125,39.7,39.2,40.3,0.932016052491948,0.0133098175785249,0.00936395363609868,0.00565723296291037,0.000590384945931201,0.0151482314607917,0.0239143269237955,0.834669795457773,0.12288227425249,0.0973462570341751,0.000881840805314959,77503,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.170988335435057,0.815008932324506,0.0115594787725935,0.00207545187053384,0.000367801597309794,0.568921837517095,58.221,20.699,FALSE,FALSE,"red"
369,48,"TEXAS","PARMER COUNTY",9718,0.51265692529327,33.4,33.3,33.4,0.865301502366742,0.011936612471702,0.00360156410784112,0.00432187692940934,0.0028812512862729,0.0586540440419839,0.0533031487960486,0.341016670096728,0.632949166495164,0.524284832270014,0,55359,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.184150943396226,0.805660377358491,0.00867924528301887,0.00150943396226415,0,0.272689853879399,69.223,13.059,FALSE,FALSE,"red"
37,1,"ALABAMA","COOSA COUNTY",10757,0.5077623872827,48.4,46.7,49.8,0.657990145951473,0.336060239843823,0.000836664497536488,0,0,0.00511294970716743,0,0.647950171981036,0.0101329366923864,0.0100399739704379,0,38990,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.327797043256069,0.662712173754335,0,0,0.00949078298959664,0.509342753555824,61.468,14.48,FALSE,FALSE,"red"
37,12,"FLORIDA","FRANKLIN COUNTY",11811,0.570146473626281,46.4,44,50.7,0.808991617983236,0.140885615104564,0.000931335196003725,0.00347134027601389,0.00364067394801456,0.0268393870121074,0.015240030480061,0.771060875455084,0.0545254423842181,0.0379307425281517,0.00313267293201253,46643,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.309534238574974,0.682581398744342,0.00394218134034166,0.0017520805957074,0.00219010074463425,0.57988315976632,64.32,15.633,TRUE,TRUE,"red"
37,13,"GEORGIA","CALHOUN COUNTY",6365,0.611311861743912,39.6,38,43.1,0.339827179890024,0.605027494108405,0,0.00581304006284368,0,0.0334642576590731,0.0158680282796544,0.326158680282797,0.0474469756480754,0.013668499607227,0.001885310290652,34167,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.574293527803099,0.420692798541477,0.00501367365542388,0,0,0.344697564807541,72.773,7.284,FALSE,FALSE,"blue"
37,16,"IDAHO","CUSTER COUNTY",4169,0.514991604701367,53,53.4,52.7,0.913168625569681,0.00119932837610938,0.0110338210602063,0,0,0.0107939553849844,0.0638042696090189,0.892060446150156,0.0419764931638283,0.0211081794195251,0,40875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.220153340635268,0.762687112084702,0.00620664476086163,0,0.0109529025191676,0.656992084432718,65.248,17.108,FALSE,FALSE,"red"
37,17,"ILLINOIS","DEKALB COUNTY",104366,0.495879884253492,31.1,30.4,32.2,0.839823314106127,0.0791253856619972,0.000977329781729682,0.0227947799091658,0,0.0328459459977387,0.0244332445432421,0.768133300116896,0.111501830097925,0.0716900139892302,0.0015713929823889,63317,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.51527443805541,0.458024046001045,0.0163721902770518,0.00692106638787245,0.00340825927861997,0.458243105992373,72.299,11.631,FALSE,FALSE,"blue"
37,18,"INDIANA","DUBOIS COUNTY",42543,0.497849234891757,40.3,39.4,41.2,0.945020332369602,0.0134217145006229,0.00275015866299979,0.00705168887948664,0,0.0206144371576993,0.0111416684295889,0.902099052723127,0.0782502409327034,0.0429212796464753,0.00693416073149519,60666,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.289021589343133,0.690537436839688,0.0198438217730822,0,0.000597152044097382,0.511717556354747,58.174,21.077,FALSE,FALSE,"red"
37,19,"IOWA","CHICKASAW COUNTY",12026,0.506402793946449,44.5,44.3,44.8,0.978712788957259,0.0107267586895061,0.00166306336271412,0.00124729752203559,0.00041576584067853,0.00257774821220689,0.00465657741559953,0.95759188425079,0.0252785631132546,0.0211209047064693,0.00083153168135706,60034,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.336751621173277,0.651787060775147,0.00708792037400091,0.00150806816468104,0.00286532951289398,0.551388657907866,66.493,15.082,FALSE,FALSE,"red"
37,20,"KANSAS","CRAWFORD COUNTY",38968,0.500282282898789,32.5,30.6,35.1,0.912210018476699,0.0226852802299323,0.00392629850133443,0.0185793471566413,0,0.00690309997947033,0.0356959556559228,0.865761650585095,0.0570981318004517,0.0464483678916034,0.00138575241223568,41004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.371222589366176,0.603484529888855,0.0252928807449685,0,0,0.427145350030795,66.559,16.112,FALSE,FALSE,"red"
37,21,"KENTUCKY","CAMPBELL COUNTY",92861,0.488978150138379,38.2,37.6,39.1,0.936604171826709,0.0321125122494912,0.000796889975339486,0.00987497442413931,0.000139994184856937,0.00669818330623189,0.0137732740332325,0.922981660761784,0.0204929949063654,0.013622511064925,0.000161531751758004,63050,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.396719431531956,0.5832531280077,0.0156246800319456,0,0.00440276042839883,0.525872002239907,66.74,15.183,FALSE,FALSE,"red"
37,22,"LOUISIANA","EAST FELICIANA PARISH",19371,0.556656858190078,42.9,40.9,46.6,0.544938309844613,0.435754478343916,0.00505910897733726,0.00340715502555366,0,0.00201331887873626,0.00882762892984358,0.533581126426101,0.0166744102008157,0.0113571834185122,0.00289091941562129,51803,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.407269959082691,0.577029213055476,0.00846893139214007,0,0.00723189646969264,0.542512002477931,62.41,12.747,FALSE,FALSE,"red"
37,24,"MARYLAND","ST. MARY'S COUNTY",112290,0.500017811025025,36.7,36.1,37.4,0.780345533885475,0.146326476088699,0.000837118176151038,0.0255142933475822,0.000178110250244902,0.00949327633805326,0.0373051919137946,0.740911924481254,0.0518211773087541,0.0394336094042212,0.00138925995191023,89845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.415665139674841,0.553777059193389,0.0199766460073655,0.00359292194377077,0.00698823318063415,0.495725353994122,66.522,14.501,FALSE,FALSE,"red"
37,26,"MICHIGAN","CLINTON COUNTY",78389,0.493742744517726,40.6,39.8,41.6,0.935769049228846,0.0183954381354527,0.00163288216458942,0.0150914031305413,0,0.00443939838497748,0.0246718289555933,0.898939902282208,0.0453379938511781,0.0368291469466379,0.000293408513949661,70390,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.45836376155403,0.523671416946606,0.0137500782439961,0.00196131616833935,0.00225342708702819,0.61139955861154,66.689,15.714,FALSE,FALSE,"red"
37,27,"MINNESOTA","DAKOTA COUNTY",421453,0.493222257286103,37.9,36.8,39.1,0.820753441071721,0.0625502725096274,0.00317235848362688,0.0482805911928495,0.000503021689251233,0.028105150515004,0.03663516453792,0.783724401060142,0.0714195888984062,0.037029040011579,0.00167278439114207,86036,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.557292600063296,0.418052383330982,0.0112751135328054,0.00315337128563748,0.010226531787279,0.622273420761034,72.847,11.778,FALSE,FALSE,"blue"
37,28,"MISSISSIPPI","FRANKLIN COUNTY",7733,0.477951635846373,42.5,42.6,42.3,0.634035949825424,0.359756886072676,0.00155179102547524,0.000517263675158412,0,0.000258631837579206,0.00387947756368809,0.631578947368421,0.00271563429458166,0.00245700245700246,0,40219,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.331764178435328,0.655234252409774,0.0047074646940148,0.000672494956287828,0.00762160950459538,0.576878313720419,65.148,13.126,FALSE,FALSE,"red"
37,29,"MISSOURI","CASS COUNTY",103597,0.488604882380764,39.8,38.2,41.4,0.912391285461934,0.0409085205170034,0.00583028466075272,0.0076836201820516,0.00138034885180073,0.00670868847553501,0.0250972518509223,0.879716594109868,0.0438333156365532,0.0326746913520662,0.00111972354411807,69433,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.331870122630992,0.647941053511706,0.0158166109253066,0.00297867892976589,0.00139353400222965,0.554147320868365,61.777,17.903,FALSE,FALSE,"red"
37,30,"MONTANA","GOLDEN VALLEY COUNTY",728,0.508241758241758,56.9,59.3,54.9,0.945054945054945,0.0137362637362637,0.00412087912087912,0,0,0,0.0370879120879121,0.895604395604396,0.0673076923076923,0.0494505494505494,0.0137362637362637,43875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.15506958250497,0.823061630218688,0.0218687872763419,0,0,0.690934065934066,64.779,17.46,FALSE,FALSE,"red"
